"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"PIDILITIND","Pidilite Industries Limited","EQ","Final Dividend Re.1/- Per Share And Golden Jubilee Special Dividend Re.0.50 Per Share","1","26-Jul-2010","-","28-Jul-2010","11-Aug-2010"
"CERA","Cera Sanitaryware Limited","EQ","Dividend-Rs.2.50 Per Share","5","26-Jul-2010","-","28-Jul-2010","29-Jul-2010"
"IFBIND","IFB Industries Limited","EQ","Annual General Meeting","10","26-Jul-2010","-","28-Jul-2010","30-Jul-2010"
"INDIACEM","The India Cements Limited","EQ","Dividend-Rs.2/- Per Share","10","26-Jul-2010","-","28-Jul-2010","02-Aug-2010"
"ALKALI","Alkali Metals Limited","EQ","Annual General Meeting / Dividend Rs 4/- Per Share","10","26-Jul-2010","-","28-Jul-2010","30-Jul-2010"
"ABCIL","Aditya Birla Chemicals (India) Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","26-Jul-2010","-","28-Jul-2010","06-Aug-2010"
"BHARATGEAR","Bharat Gears Limited","EQ","Annual General Meeting And Dividend Rs.1.20 Per Share","10","26-Jul-2010","-","28-Jul-2010","29-Jul-2010"
"TVSMOTOR","TVS Motor Company Limited","EQ","2nd Interim Dividend-Re.0.50 Per Share (Purpose Revised)","1","26-Jul-2010","-","28-Jul-2010","30-Jul-2010"
"PENINLAND","Peninsula Land Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","27-Jul-2010","-","29-Jul-2010","05-Aug-2010"
"ZANDUREALT","Zandu Realty Limited","EQ","Annual General Meeting","100","27-Jul-2010","-","29-Jul-2010","05-Aug-2010"
"GULFOILCOR","Gulf Oil Corporation Limited","EQ","Dividend Rs.1.80 Per Share And Rights 1:3 @ Premium Rs.30/- Per Share","2","27-Jul-2010","-","29-Jul-2010","29-Jul-2010"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Dividend Re.0.20 Per Share","1","27-Jul-2010","-","29-Jul-2010","02-Aug-2010"
"RAJPALAYAM","Rajapalayam Mills Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","10","27-Jul-2010","-","29-Jul-2010","04-Aug-2010"
"GOACARBON","Goa Carbon Limited","EQ","Dividend-Rs.2/- Per Share","10","27-Jul-2010","-","29-Jul-2010","07-Aug-2010"
"GINNIFILA","Ginni Filaments Limited","EQ","Annual General Meeting","10","28-Jul-2010","-","30-Jul-2010","05-Aug-2010"
"ZENITHINFO","Zenith Infotech Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","28-Jul-2010","-","30-Jul-2010","07-Aug-2010"
"SAKSOFT","Saksoft Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","28-Jul-2010","-","30-Jul-2010","06-Aug-2010"
"GLFL","Gujarat Lease Financing Limited","EQ","Annual General Meeting","10","28-Jul-2010","-","30-Jul-2010","05-Aug-2010"
"ANTELOPUS","Antelopus Selan Energy Limited","EQ","Interim Dividend-Rs.1.50 Per Share (Purpose Revised)","10","28-Jul-2010","29-Jul-2010","-","-"
"ASTRAL","Astral Limited","EQ","Annual General Meeting/Dividend Re 1 Per Share - Bc End Date Revised","1","28-Jul-2010","-","30-Jul-2010","09-Aug-2010"
"CRISIL","CRISIL Limited","EQ","2nd Interim Dividend-Rs.25/- Per Share (Purpose Revised)","1","28-Jul-2010","29-Jul-2010","-","-"
"ZENITHCOMP","Zenith Computers Limited","EQ","Annual General Meeting And Dividend Re.0.90 Per Share","10","28-Jul-2010","-","30-Jul-2010","07-Aug-2010"
"PRECOT","Precot Limited","EQ","Dividend-Rs.5/- Per Share","10","28-Jul-2010","-","30-Jul-2010","06-Aug-2010"
"SAMTEL","Samtel Color Limited","EQ","Annual General Meeting","10","28-Jul-2010","-","30-Jul-2010","04-Aug-2010"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ","Annual General Meeting / Dividend Rs 5 Per Share","10","28-Jul-2010","-","30-Jul-2010","05-Aug-2010"
"ACC","ACC Limited","EQ","Interim Dividend-Rs.10/- Per Share (Purpose Revised)","10","28-Jul-2010","29-Jul-2010","-","-"
"TATACOMM","Tata Communications Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","06-Aug-2010"
"JBFIND","JBF Industries Limited","EQ","Dividend Rs 6/- Per Share","10","29-Jul-2010","-","02-Aug-2010","12-Aug-2010"
"JAYBARMARU","Jay Bharat Maruti Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","29-Jul-2010","-","02-Aug-2010","16-Aug-2010"
"TCIFINANCE","TCI Finance Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","04-Aug-2010"
"TCS","Tata Consultancy Services Limited","EQ","Interim Dividend Rs.2/- Per Share","1","29-Jul-2010","30-Jul-2010","-","-"
"INDIANCARD","Indian Card Clothing Company Limited","EQ","Annual General Meeting / Dividend Rs 3/- Per Share","10","29-Jul-2010","-","02-Aug-2010","09-Aug-2010"
"AIAENG","AIA Engineering Limited","EQ","Final Dividend-Rs.1.70 Per Share","2","29-Jul-2010","-","31-Jul-2010","12-Aug-2010"
"INFINITE","Infinite Computer Solutions (India) Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","09-Aug-2010"
"CAPF","Capital First Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","29-Jul-2010","-","31-Jul-2010","09-Aug-2010"
"ABIRLANUVO","Aditya Birla Nuvo Limited","EQ","Dividend-Rs.5/- Per Share","10","29-Jul-2010","-","31-Jul-2010","06-Aug-2010"
"BASF","BASF India Limited","EQ","-","10","29-Jul-2010","-","02-Aug-2010","12-Aug-2010"
"BVCL","Barak Valley Cements Limited","EQ","Dividend Re 1/- Per Share","10","29-Jul-2010","-","02-Aug-2010","07-Aug-2010"
"ATUL","Atul Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","10","29-Jul-2010","-","02-Aug-2010","04-Aug-2010"
"SHANTIGEAR","Shanthi Gears Limited","EQ","Dividend-Re.0.80 Per Share","1","29-Jul-2010","-","31-Jul-2010","13-Aug-2010"
"SOMANYCERA","Somany Ceramics Limited","EQ","Dividend-Rs.3/- Per Share","2","29-Jul-2010","-","02-Aug-2010","16-Aug-2010"
"SUDARSCHEM","Sudarshan Chemical Industries Limited","EQ","Dividend-Rs.12.50 Per Share","2","29-Jul-2010","-","02-Aug-2010","14-Aug-2010"
"UTVSOF","UTV Software Communications Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","12-Aug-2010"
"SAIL","Steel Authority of India Limited","EQ","Final Dividend-Rs.1.70 Per Share","10","29-Jul-2010","-","01-Aug-2010","23-Aug-2010"
"SUZLON","Suzlon Energy Limited","EQ","Annual General Meeting","2","29-Jul-2010","-","02-Aug-2010","13-Aug-2010"
"ORIENTPPR","Orient Paper & Industries Limited","EQ","Dividend-Rs.1.50 Per Share","1","29-Jul-2010","-","31-Jul-2010","06-Aug-2010"
"PREMIERPOL","Premier Polyfilm Limited","EQ","Annual General Meeting","1","29-Jul-2010","-","01-Aug-2010","09-Aug-2010"
"ALLDIGI","Alldigi Tech Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","04-Aug-2010"
"CREST","Crest Ventures Limited","EQ","Dividend-Rs.1.50 Per Share","10","29-Jul-2010","-","31-Jul-2010","12-Aug-2010"
"SYNCOM","Syncom Healthcare Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","05-Aug-2010"
"MMTC","MMTC Limited","EQ","Bonus 1:1 And Face Value Split From Rs.10 To Re.1","1","29-Jul-2010","30-Jul-2010","-","-"
"WANBURY","Wanbury Limited","EQ","Dividend-Rs.1/- Per Share","10","29-Jul-2010","-","02-Aug-2010","12-Aug-2010"
"NDTV","New Delhi Television Limited","EQ","Annual General Meeting","4","29-Jul-2010","-","31-Jul-2010","04-Aug-2010"
"RKFORGE","Ramkrishna Forgings Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","29-Jul-2010","-","02-Aug-2010","07-Aug-2010"
"NMDC","NMDC Limited","EQ","Annual General Meeting / Dividend Re 1 Per Share","1","29-Jul-2010","-","31-Jul-2010","05-Aug-2010"
"RAJRAYON","Raj Rayon Industries Limited","EQ","Annual General Meeting And Dividend Re.0.30 Per Share","1","29-Jul-2010","-","31-Jul-2010","07-Aug-2010"
"JIKIND","JIK Industries Limited","EQ","Annual General Meeting","10","29-Jul-2010","-","02-Aug-2010","06-Aug-2010"
"KOVAI","Kovai Medical Center and Hospital Limited","EQ","Annual General Meeting And Dividend Rs.1.25 Per Share","10","29-Jul-2010","-","02-Aug-2010","12-Aug-2010"
"FINPIPE","Finolex Industries Limited","EQ","Dividend-Rs.3/- Per Share","2","29-Jul-2010","-","01-Aug-2010","13-Aug-2010"
"RAMCOSYS","Ramco Systems Limited","EQ","Annual Book Closure","10","29-Jul-2010","-","02-Aug-2010","02-Aug-2010"
"GTOFFSHORE","GOL Offshore Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","29-Jul-2010","-","31-Jul-2010","10-Aug-2010"
"NAVNETEDUL","Navneet Education Limited","EQ","Interim Dividend-Re.0.60 Per Share (Purpose Revised)","2","30-Jul-2010","02-Aug-2010","-","-"
"GODREJCP","Godrej Consumer Products Limited","EQ","Interim Dividend-Re.1/- Per Share (Purpose Revised)","1","30-Jul-2010","02-Aug-2010","-","-"
"KABRAEXTRU","Kabra Extrusion Technik Limited","EQ","Annual General Meeting And Dividend Rs.3.50 Per Share","5","30-Jul-2010","-","03-Aug-2010","06-Aug-2010"
"DCMSHRIRAM","DCM Shriram Limited","EQ","Annual General Meeting And Final Dividend Re.0.40 Per Share","2","30-Jul-2010","-","03-Aug-2010","10-Aug-2010"
"PLASTIBLEN","Plastiblends India Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","5","30-Jul-2010","-","03-Aug-2010","06-Aug-2010"
"BOMDYEING","Bombay Dyeing & Mfg Company Limited","EQ","Dividend-Rs.2.50 Per Share","2","30-Jul-2010","-","03-Aug-2010","11-Aug-2010"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","EQ","Dividend-Rs.1.90 Per Share","10","30-Jul-2010","-","03-Aug-2010","05-Aug-2010"
"SUPREMETEX","Supreme Tex Mart Limited","EQ","Annual General Meeting","5","30-Jul-2010","-","03-Aug-2010","05-Aug-2010"
"PRATIBHA","Pratibha Industries Limited","EQ","Fv Split Rs.10/- To Rs.2/-","2","30-Jul-2010","02-Aug-2010","-","-"
"HERCULES","HERCULES INVESTMENTS LIMITED","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","30-Jul-2010","-","03-Aug-2010","10-Aug-2010"
"HINDMOTOR","Hindustan Motors Limited","EQ","Annual General Meeting","10","30-Jul-2010","-","03-Aug-2010","10-Aug-2010"
"GREENPLY","Greenply Industries Limited","EQ","Annual General Meeting And Final Dividend Rs.1.50 Per Share","1","30-Jul-2010","-","03-Aug-2010","06-Aug-2010"
"LPDC","Landmark Property Development Company Limited","EQ","Annual General Meeting","1","02-Aug-2010","-","04-Aug-2010","11-Aug-2010"
"DCW","DCW Limited","EQ","Annual General Meeting And Dividend Re.0.36 Per Share","2","02-Aug-2010","-","04-Aug-2010","12-Aug-2010"
"GOLDIAM","Goldiam International Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","02-Aug-2010","-","04-Aug-2010","12-Aug-2010"
"ITC","ITC Limited","EQ","Bonus 1:1","1","03-Aug-2010","04-Aug-2010","-","-"
"SWELECTES","Swelect Energy Systems Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","03-Aug-2010","-","05-Aug-2010","07-Aug-2010"
"PUNJABCHEM","Punjab Chemicals & Crop Protection Limited","EQ","Annual General Meeting","10","03-Aug-2010","-","05-Aug-2010","10-Aug-2010"
"DABUR","Dabur India Limited","EQ","Annual General Meeting And Final Dividend Rs.1.25 Per Share","1","03-Aug-2010","-","05-Aug-2010","10-Aug-2010"
"HIRECT","Hind Rectifiers Limited","EQ","Annual General Meeting And Dividend Rs.1.40 Per Share","2","04-Aug-2010","-","06-Aug-2010","12-Aug-2010"
"VIPCLOTHNG","VIP Clothing Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","04-Aug-2010","-","06-Aug-2010","12-Aug-2010"
"SHRENUJ","Shrenuj & Company Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","2","04-Aug-2010","-","06-Aug-2010","13-Aug-2010"
"SELMCL","SEL Manufacturing Company Limited","EQ","Annual General Meeting","10","04-Aug-2010","-","06-Aug-2010","07-Aug-2010"
"TEXINFRA","Texmaco Infrastructure & Holdings Limited","EQ","Annual General Meeting And Dividend Re.0.90 Per Share","1","04-Aug-2010","-","06-Aug-2010","12-Aug-2010"
"NAVA","NAVA LIMITED","EQ","Annual General Meeting And Dividend Rs.9/- Per Share","1","04-Aug-2010","-","06-Aug-2010","16-Aug-2010"
"SKIL","SKIL Infrastructure Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","05-Aug-2010","-","09-Aug-2010","11-Aug-2010"
"WHEELS","Wheels India Limited","EQ","Annual General Meeting And Dividend Rs.4.50 Per Share","10","05-Aug-2010","-","07-Aug-2010","13-Aug-2010"
"KOPDRUGS","KDL Biotech Limited","EQ","Annual General Meeting","10","05-Aug-2010","-","09-Aug-2010","12-Aug-2010"
"DATAMATICS","Datamatics Global Services Limited","EQ","Annual General Meeting And Dividend Rs.1.25 Per Share","5","05-Aug-2010","-","08-Aug-2010","12-Aug-2010"
"CUMMINSIND","Cummins India Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","2","05-Aug-2010","-","07-Aug-2010","12-Aug-2010"
"EIHOTEL","EIH Limited","EQ","Dividend-Rs.1.20 Per Share","2","05-Aug-2010","-","09-Aug-2010","24-Aug-2010"
"DECCANCE","Deccan Cements Limited","EQ","Dividend-Rs.3/- Per Share","5","05-Aug-2010","-","07-Aug-2010","13-Aug-2010"
"AMBUJACEM","Ambuja Cements Limited","EQ","Interim Dividend-Rs.1.20 Per Share","2","05-Aug-2010","06-Aug-2010","-","-"
"JKTYRE","JK Tyre & Industries Limited","EQ","Annual General Meeting And Dividend Rs.3.50 Per Share","2","05-Aug-2010","-","09-Aug-2010","14-Aug-2010"
"ICRA","ICRA Limited","EQ","Dividend-Rs.17/- Per Share","10","05-Aug-2010","-","07-Aug-2010","11-Aug-2010"
"BANSWRAS","Banswara Syntex Limited","EQ","Annual General Meeting And Final Dividend Rs.2/- Per Share","5","05-Aug-2010","-","07-Aug-2010","11-Aug-2010"
"SUDARCOLOR","Sudarshan Colorants India Limited","EQ","Interim Dividend-Rs.10/- Per Share","10","05-Aug-2010","06-Aug-2010","-","-"
"JUPITER","Jupiter Bioscience Limited","EQ","Annual General Meeting / Dividend Rs 2 Per Share","10","05-Aug-2010","-","07-Aug-2010","09-Aug-2010"
"NIRMA","Nirma Limited","EQ","Annual General Meeting And Dividend Rs.4.50 Per Share","5","05-Aug-2010","-","07-Aug-2010","16-Aug-2010"
"FOSECOIND","Foseco India Limited","EQ","2nd Interim Dividend-Rs.4/- Per Share (Purpose Revised)","10","05-Aug-2010","06-Aug-2010","-","-"
"AVANTI","Avanti Feeds Limited","EQ","Annual General Meeting","10","05-Aug-2010","-","09-Aug-2010","14-Aug-2010"
"TATACONSUM","TATA CONSUMER PRODUCTS LIMITED","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","05-Aug-2010","-","08-Aug-2010","23-Aug-2010"
"SHREECEM","SHREE CEMENT LIMITED","EQ","Annual General Meeting And Final Dividend Rs.8/- Per Share","10","05-Aug-2010","-","09-Aug-2010","14-Aug-2010"
"RELIGARE","Religare Enterprises Limited","EQ","Annual General Meeting","10","05-Aug-2010","-","09-Aug-2010","11-Aug-2010"
"MRF","MRF Limited","EQ","Interim Dividend-Rs.3/- Per Share","10","06-Aug-2010","09-Aug-2010","-","-"
"INDIAGLYCO","India Glycols Limited","EQ","Annual General Meeting / Dividend Rs 1.50 Per Share","5","06-Aug-2010","-","10-Aug-2010","21-Aug-2010"
"UBENGG","UB Engineering Limited","EQ","Annual General Meeting","10","06-Aug-2010","-","10-Aug-2010","12-Aug-2010"
"VISASTEEL","Visa Steel Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","06-Aug-2010","-","10-Aug-2010","17-Aug-2010"
"SUNDRMFAST","Sundram Fasteners Limited","EQ","Annual General Meeting","1","06-Aug-2010","-","10-Aug-2010","20-Aug-2010"
"ALPSINDUS","Alps Industries Limited","EQ","Annual General Meeting","10","06-Aug-2010","-","10-Aug-2010","11-Aug-2010"
