"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"SUPRAJIT","Suprajit Engineering Limited","EQ","Interim Dividend Re.0.30 Per Share","1","16-Nov-2011","17-Nov-2011","-","-"
"EXPLEOSOL","Expleo Solutions Limited","EQ","Interim Dividend Rs.2/- Per Share","10","16-Nov-2011","17-Nov-2011","-","-"
"ASAHISONG","Asahi Songwon Colors Limited","EQ","Interim Dividend Rs.1.25 Per Share","10","16-Nov-2011","17-Nov-2011","-","-"
"SYMPHONY","Symphony Limited","EQ","Annual General Meeting / Dividend Rs 10 Per Share","2","17-Nov-2011","-","19-Nov-2011","30-Nov-2011"
"DYNAMATECH","Dynamatic Technologies Limited","EQ","Interim Dividend Rs.3/- Per Share","10","17-Nov-2011","19-Nov-2011","-","-"
"JPINFRATEC","Jaypee Infratech Limited","EQ","Interim Dividend Re.0.50 Per Share (Purpose Revised)","10","17-Nov-2011","18-Nov-2011","-","-"
"63MOONS","63 moons technologies limited","EQ","2nd Interim Dividend Rs.2/- Per Share (Purpose Revised)","2","17-Nov-2011","18-Nov-2011","-","-"
"NMDC","NMDC Limited","EQ","Interim Dividend Re.1/- Per Share","1","17-Nov-2011","18-Nov-2011","-","-"
"PIIND","PI Industries Limited","EQ","Interim Dividend Rs.2/- Per Share","1","17-Nov-2011","18-Nov-2011","-","-"
"ALLCARGO","Allcargo Logistics Limited","EQ","Interim Dividend Re.1/- Per Share","2","17-Nov-2011","18-Nov-2011","-","-"
"ASTRAL","Astral Limited","EQ","Interim Dividend Re.0.50 Per Share","1","17-Nov-2011","19-Nov-2011","-","-"
"XLENERGY","XL Energy Limited","EQ","Annual General Meeting","10","17-Nov-2011","-","19-Nov-2011","24-Nov-2011"
"CASTEXTECH","Castex Technologies Limited","EQ","Bonus 1:1","2","21-Nov-2011","22-Nov-2011","-","-"
"BURNPUR","Burnpur Cement Limited","EQ","Annual General Meeting","10","21-Nov-2011","-","23-Nov-2011","30-Nov-2011"
"SHRIRAMFIN","Shriram Finance Limited","EQ","Interim Dividend Rs.2.50 Per Share","2","21-Nov-2011","22-Nov-2011","-","-"
"TIMKEN","Timken India Limited","EQ","Interim Dividend Rs.20/- Per Share","10","21-Nov-2011","22-Nov-2011","-","-"
